 ID  ,title,followers_count,genres,popularity,avgcompscore
4798,Mungo Jerry,24577,"['british blues', 'bubblegum pop']",51,-0.638733333
4799,Münir Nurettin Selçuk,6665,"['turkish classical', 'turkish jazz']",29,-0.869642857
4800,Munruthel,246,"['raw black metal', 'slavic metal']",2,-0.054666667
4801,The Muppets,28576,"[""children's music"", 'movie tunes']",42,0.442285714
4802,Murderdolls,48122,"['alternative metal', 'groove metal', 'horror punk', 'industrial metal', 'nu metal']",40,-0.4019
4803,The Murmaids,360,['girl group'],15,0.6908
4804,Murmurs,1863,"['alternative pop', 'lilith']",15,-0.334939583
4805,David Lee Murphy,48290,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock']",57,0.39075
4806,Eddie Murphy,35732,['comedy'],49,0.0566
4807,Joe Murphy,44,[],1,-0.9636
4808,Peter Murphy,60322,"['dance rock', 'dark wave', 'dream pop', 'ethereal wave', 'gothic rock', 'new romantic', 'new wave', 'uk post-punk']",45,0.9442
4809,Anne Murray,93682,"['adult standards', 'bubblegum pop', 'canadian country', 'canadian pop', 'country christmas', 'folk', 'folk christmas', 'folk rock', 'mellow gold', 'nashville sound', 'soft rock']",54,0.156533333
4810,Ben Murray-Smith,1477,[],30,-0.74865
4811,Murray Head,13893,[],52,-0.9291
4812,Muse,3554563,"['modern rock', 'permanent wave', 'piano rock', 'post-grunge', 'rock']",79,-0.970333333
4813,Mushroomhead,189457,"['alternative metal', 'groove metal', 'industrial metal', 'industrial rock', 'metalcore', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",50,nan
4814,Music Explosion,259,[],24,nan
4815,Music Instructor,502,['german techno'],18,0.9288
4816,High School Musical Cast,631223,"['hollywood', 'pop', 'post-teen pop']",71,-0.960575
4817,Musikanten Quartett,1,[],0,0.916288235
4818,Musiq Soulchild,468550,"['dance pop', 'deep pop r&b', 'hip pop', 'indie r&b', 'neo soul', 'pop', 'pop christmas', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",64,-0.003383333
4820,Mustafa Sandal,107869,"['arabesk', 'turkish pop']",54,0.037533333
4821,Mustard Plug,22853,"['punk', 'ska', 'ska punk', 'skate punk']",44,0.134657692
4822,Mutabor,2902,[],24,0.9848
4823,Os Mutantes,98744,"['bossa nova', 'brazilian indie', 'mpb', 'psychedelic rock', 'rock gaucho', 'samba']",50,nan
4824,The Mutton Birds,4089,['kiwi rock'],36,-0.366721622
4825,MxPx,86186,"['christian christmas', 'christian punk', 'emo', 'heavy christmas', 'melodic hardcore', 'pop punk', 'punk', 'punk christmas', 'ska punk', 'skate punk']",51,nan
4826,My Bloody Valentine,162597,"['alternative rock', 'art pop', 'art rock', 'dream pop', 'electronic', 'experimental rock', 'freak folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'neo-psychedelic', 'new wave', 'noise pop', 'noise rock', 'nu gaze', 'post rock', 'shoegaze', 'singer-songwriter', 'slow core', 'uk post-punk']",53,0.028471429
4827,My Dying Bride,46730,"['doom metal', 'gothic metal', 'metal', 'pagan black metal', 'symphonic black metal']",40,-0.9823
4828,My Fair Lady Ensemble (1959),220,[],30,-0.54911
4829,My Friend Steve,104,[],5,-0.2439
4830,My Life With The Thrill Kill Kult,22050,"['ebm', 'electro-industrial', 'industrial', 'industrial metal', 'industrial rock']",37,0.995
4831,My Mine,1528,['italian disco'],32,0.632633333
4832,My Superhero,213,['ska punk'],7,nan
4833,Mýa,346752,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'new jack swing', 'r&b', 'southern hip hop', 'urban contemporary']",65,0.0958
4834,Billie Myers,5252,[],38,0.6808
4835,Alannah Myles,31419,['new wave pop'],56,0.9783
4836,Myra,40,[],31,-0.32635
4837,Marie Myriam,1428,[],30,-0.473913333
4838,The Mysterious Art,275,[],8,nan
4839,Mystic Circle,703,['symphonic black metal'],4,0.630825
4840,Mystifier,2027,[],14,0.323228571
4841,Mystikal,237509,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",61,-0.89005
4842,*NSYNC,602720,"['boy band', 'dance pop', 'europop', 'pop', 'pop christmas']",71,-0.15445
4843,N-Trance,13423,"['eurodance', 'europop', 'hardcore techno', 'hip house']",47,-0.07455
4844,N.E.R.D,326006,"['hip hop', 'pop', 'pop rap']",77,-0.503665672
4845,N w A Y A,5,[],0,-0.7336
4846,N.V.,699,['freestyle'],21,-0.9661
4847,Na Leo Pilimehana,80,[],16,0.180472727
4848,Nacha Pop,82538,"['cantautor', 'rock en espanol', 'spanish new wave', 'spanish pop']",58,0.253072549
4849,Nada Surf,91420,"['modern rock', 'pop rock', 'power pop']",53,0.166616667
4850,Nadine Norell,130,['discofox'],5,0.9065
4851,Nagelfar,721,[],8,0.1027
4852,Naggaroth Nightmares,34,[],0,-0.27745
4853,Naglfar,15909,"['black metal', 'dark black metal', 'death metal', 'melodic death metal', 'pagan black metal', 'swedish metal', 'symphonic black metal', 'viking metal']",32,-0.756692857
4854,Xavier Naidoo,135264,"['deep german pop rock', 'german pop', 'german pop rock']",57,0.9614
4855,Nine Inch Nails,855702,"['alternative metal', 'alternative rock', 'electronic', 'industrial', 'industrial metal', 'industrial rock', 'modern rock', 'nu metal', 'post-grunge', 'rock']",68,0.271216393
4856,Dan Nakagawa,114,[],1,0.9894
4857,Naked Aggression,2068,['anarcho-punk'],17,-0.22104
4858,Naked Earth,4,[],0,0.567876471
4859,Naked Eyes,29663,"['dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",51,nan
4860,Naked Raygun,10522,"['noise rock', 'post-hardcore', 'punk']",31,0.934
4861,Nana Grizol,11636,"['anti-folk', 'athens indie', 'e6fi', 'folk punk', 'indie punk', 'lo-fi', 'stomp and holler']",44,0.668325
4862,Nana Mouskouri,47183,"['chanson', 'entehno', 'operatic pop', 'world christmas']",52,-0.043814286
4863,Nancy Sinatra And Lee Hazlewood,4394,[],28,0.46275
4864,Nanoo,533,['deep filthstep'],21,-0.118016667
4865,Napalm Death,93556,"['alternative metal', 'brutal death metal', 'crossover thrash', 'death metal', 'deathgrind', 'goregrind', 'grindcore', 'groove metal', 'metal', 'speed metal', 'technical death metal', 'thrash core', 'thrash metal']",47,0.868916667
4866,Nappy Roots,57823,"['crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'southern hip hop']",52,0.147753846
4867,Narada Michael Walden,4518,"['disco', 'jazz funk', 'post-disco']",37,-0.958866667
4868,Nas,1145701,"['dirty south rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",75,0.2261
4869,Milton Nascimento,187053,"['bossa nova', 'forro', 'mpb', 'samba']",58,-0.21458
4870,Nasty Savage,4583,"['crossover thrash', 'nwobhm', 'speed metal', 'thrash metal']",19,0.443185714
4871,Nasum,13794,"['brutal death metal', 'crust punk', 'death metal', 'deathgrind', 'goregrind', 'grindcore', 'power violence']",32,0.9829
4872,Nat King Cole,671036,"['adult standards', 'christmas', 'jazz blues', 'jazz christmas', 'soul', 'vocal jazz']",67,-0.260109091
4873,Natalia Kukulska,3962,['polish pop'],34,-0.58717
4874,Natalie Cole,160400,"['adult standards', 'christmas', 'disco', 'jazz blues', 'jazz christmas', 'lounge', 'mellow gold', 'quiet storm', 'soft rock', 'soul', 'soul christmas', 'vocal jazz']",63,-0.827615789
4875,Natalie Imbruglia,236928,"['australian pop', 'dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",64,-0.3369
4876,Nate Dogg,396940,"['g funk', 'gangster rap', 'hip hop', 'pop christmas', 'pop rap', 'rap', 'southern hip hop', 'west coast rap']",78,nan
4877,Matt Nathanson,185342,"['acoustic pop', 'folk-pop', 'neo mellow', 'pop rock', 'singer-songwriter']",60,-0.8833
4878,Local Natives,323086,"['chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'shimmer pop', 'stomp and holler', 'synthpop']",68,0.845466667
4879,Water Sound Natural White Noise,1154,[],55,0.9767
4880,Naughty By Nature,222470,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']",61,0.84745
4881,Наутилус Помпилиус,9604,"['classic russian rock', 'russian punk', 'russian rock', 'ukrainian rock']",37,0.296
4882,Nazareth,242894,"['album rock', 'blues-rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']",58,0.9874
4883,Nazz,1445,"['classic garage rock', 'freakbeat']",19,0.7391
4884,Neal Casal,2799,"['alternative country', 'folk christmas', 'roots rock']",34,0.565762698
4885,Nebulai,1,[],0,0.9607
4886,Necro,54945,"['hardcore hip hop', 'horrorcore']",51,0.8622
4887,Necromantia,2008,['black thrash'],10,0.9834
4888,Necrophagia,4383,"['death metal', 'deathgrind', 'goregrind', 'grindcore']",25,0.0566
4889,Necrophobic,13104,"['black metal', 'black thrash', 'brutal death metal', 'dark black metal', 'death metal', 'deathgrind', 'heavy christmas', 'metal', 'pagan black metal', 'swedish metal', 'symphonic black metal', 'technical death metal', 'viking metal', 'voidgaze']",40,0.227983333
4890,Ned Washington,64,[],29,-0.215257143
4891,Negativland,3502,"['experimental', 'experimental rock', 'outsider']",19,0.9825
4892,Neil Diamond,405479,"['adult standards', 'brill building pop', 'christmas', 'folk', 'folk christmas', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",69,nan
4893,Neil Sedaka,91428,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'doo-wop', 'folk rock', 'lounge', 'mellow gold', 'merseybeat', 'rock-and-roll', 'rockabilly']",56,-0.542883333
4894,Vince Neil,28954,"['glam metal', 'hard rock', 'sleaze rock']",38,0.9915
4895,Neil Young,941173,"['album rock', 'classic rock', 'mellow gold', 'permanent wave', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter']",71,0.2706
4896,Nek,144943,"['europop', 'italian arena pop', 'italian pop']",61,-0.70805
4897,Nektar,11184,"['art rock', 'canterbury scene', 'jazz fusion', 'kraut rock', 'progressive rock', 'psychedelic rock', 'space rock', 'symphonic rock']",30,-0.253416667
4898,Nelly,964942,"['crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",77,-0.372211111
4899,Nelly Furtado,926852,"['canadian pop', 'dance pop', 'pop']",73,0.035042857
4900,Willie Nelson,559943,"['country', 'country christmas', 'country rock', 'nashville sound', 'outlaw country', 'texas country', 'traditional country']",70,-0.32285
4901,Nelson del Castillo,229,[],6,-0.394790909
4902,Rick Nelson And The Stone Canyon Band,466,[],17,-0.48298
4903,Ricky Nelson,81642,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'doo-wop', 'folk christmas', 'folk rock', 'lounge', 'mellow gold', 'merseybeat', 'nashville sound', 'rock-and-roll', 'rockabilly']",56,-0.8368625
4904,Willie Nelson,559943,"['country', 'country christmas', 'country rock', 'nashville sound', 'outlaw country', 'texas country', 'traditional country']",70,nan
4905,Nena,87229,"['europop', 'german pop', 'new wave pop']",64,0.9857
4906,Neneh Cherry,41551,"['hip house', 'new wave pop', 'urban contemporary']",57,-0.014933333
4907,Neolith,107,[],4,-0.9927
4908,Neolithic,17,[],3,0.7189
4909,The Neon Philharmonic,165,[],10,0.0081
4910,Nerf Herder,7814,"['heavy christmas', 'power-pop punk', 'punk christmas', 'skate punk']",33,0.9605
4911,Ann Nesby,3197,['christian christmas'],27,-0.6535
4912,Mark Nesler,65,[],3,0.9893
4913,Netinho,33738,"['axe', 'pagode']",45,-0.5216
4914,Neue Heimat,186,['neue deutsche welle'],10,0.40578
4915,Neurosis,50476,"['atmospheric post-metal', 'avantgarde metal', 'doom metal', 'drone metal', 'industrial rock', 'jazz metal', 'mathcore', 'post rock', 'post-doom metal', 'post-hardcore', 'post-metal', 'sludge metal', 'stoner metal', 'stoner rock']",41,-0.70026087
4916,Neurotic Outsiders,2906,[],20,0.0400625
4917,Neutral Milk Hotel,241811,"['alternative rock', 'anti-folk', 'athens indie', 'chamber pop', 'e6fi', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'neo-psychedelic', 'noise pop', 'singer-songwriter', 'stomp and holler']",59,0.1420125
4918,Neutral Milk Hotel,241811,"['alternative rock', 'anti-folk', 'athens indie', 'chamber pop', 'e6fi', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'neo-psychedelic', 'noise pop', 'singer-songwriter', 'stomp and holler']",59,-0.2622
4919,Albert Neve,2610,['electro latino'],42,-0.8221
4920,Nevermore,40781,"['death metal', 'groove metal', 'jazz metal', 'melodic death metal', 'metal', 'neo classical metal', 'power metal', 'progressive metal', 'speed metal', 'thrash metal']",44,-0.9677
4921,Aaron Neville,44693,"['jazz christmas', 'memphis soul', 'motown', 'new orleans blues', 'pop christmas', 'quiet storm', 'soul', 'soul blues', 'soul christmas', 'southern soul']",55,-0.205064516
4922,The Neville Brothers,19160,"['jazz blues', 'new orleans blues', 'roots rock']",41,-0.039435484
4923,The New Christy Minstrels,4414,"['folk christmas', 'traditional folk']",28,0.9923
4924,The New Colony Six,565,['classic garage rock'],11,-0.05399375
4925,New Edition,410783,"['boy band', 'dance pop', 'hip pop', 'new jack swing', 'pop christmas', 'quiet storm', 'r&b', 'soul christmas', 'urban contemporary']",59,-0.636
4926,New Found Glory,324353,"['emo', 'heavy christmas', 'modern rock', 'pop punk', 'pop rock', 'post-grunge', 'punk christmas', 'skate punk']",65,-0.6759
4927,Howard New,0,[],3,nan
4928,New Kids On The Block,215215,"['boy band', 'dance pop', 'pop christmas', 'soul christmas']",56,0.91
4929,The New Meanies,87,[],2,-0.4215
4930,New Model Army,29116,['gothic rock'],43,0.1303
4931,New Musik,3885,"['dance rock', 'new romantic', 'new wave', 'synthpop']",30,-0.130544444
4932,New Order,565002,"['alternative rock', 'art rock', 'britpop', 'dance rock', 'electronic', 'madchester', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'post-punk', 'rock', 'synthpop', 'uk post-punk']",68,0.9849
4933,Prince,1998479,"['classic funk rock', 'funk', 'motown', 'soul christmas']",74,0.8146
4934,New Radicals,68498,['pop rock'],60,0.886
4935,The New Seekers,10464,"['bubblegum pop', 'merseybeat']",36,0.6486
4936,New West,32,[],1,nan
4937,New World Sound,36723,"['big room', 'deep big room', 'melbourne bounce']",46,0.256686667
4938,NEWBEATS,119,[],20,0.996
4939,Carrie Newcomer,3975,"['folk', 'lilith']",32,0.40685
4940,Norman Newell,5,[],9,0.8885
4941,Olivia Newton-John,168193,"['adult standards', 'australian dance', 'bubblegum pop', 'country christmas', 'disco', 'hollywood', 'mellow gold', 'new wave pop', 'soft rock', 'soul christmas']",67,-0.8449
4942,Juice Newton,36058,"['country christmas', 'country dawn', 'nashville sound']",49,-0.864566667
4943,Wayne Newton,9887,"['adult standards', 'christmas', 'easy listening', 'lounge', 'vocal jazz']",44,-0.3394
4944,Olivia Newton-John,168193,"['adult standards', 'australian dance', 'bubblegum pop', 'country christmas', 'disco', 'hollywood', 'mellow gold', 'new wave pop', 'soft rock', 'soul christmas']",67,0.2321
4945,PARTYNEXTDOOR,1202490,"['indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'trap music', 'urban contemporary']",80,-0.846433333
4946,Nice & Smooth,30466,"['hardcore hip hop', 'hip hop', 'rap']",41,-0.0283875
4947,Gary Nicholson,226,[],8,0.64554
4948,Nick Carter,53227,['boy band'],39,0.8625
4949,Nick Cave & The Bad Seeds,429486,"['art rock', 'new wave', 'permanent wave', 'singer-songwriter']",65,-0.8488
4950,Nick Drake,262291,"['british folk', 'chamber pop', 'classic rock', 'folk', 'folk rock', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'melancholia', 'singer-songwriter', 'slow core', 'traditional folk']",62,-0.7477
4951,Nick Kamen,4420,[],41,-0.9931
4952,Nick Lowe,35290,"['alternative country', 'art rock', 'british blues', 'country rock', 'folk', 'folk rock', 'jangle pop', 'mellow gold', 'power pop', 'pub rock', 'roots rock', 'singer-songwriter']",47,0.6992
4953,Nick Mackenzie,565,"['indorock', ""traditional rock 'n roll""]",25,-0.0946875
4954,Nick McKenzie,26,"[""traditional rock 'n roll""]",0,-0.127533333
4955,The Nick Straker Band,154,[],11,-0.7351
4956,Nickel Creek,82843,"['bluegrass', 'folk-pop', 'progressive bluegrass']",50,-0.323914286
4957,Nickelback,2558633,"['alternative metal', 'canadian pop', 'nu metal', 'post-grunge']",78,-0.545927273
4958,Nickerbocker & Biene,671,['austropop'],31,nan
4959,Nicki Minaj,9905477,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b']",91,-0.05445
4960,Stevie Nicks,352750,"['album rock', 'folk christmas', 'mellow gold', 'new wave pop', 'rock', 'singer-songwriter']",66,0.9431
4961,Nico,69282,"['art pop', 'art rock', 'experimental', 'experimental rock', 'melancholia', 'post-punk', 'psychedelic rock', 'singer-songwriter']",60,0.3147
4962,Nico Haak,694,[],23,-0.5994
4963,Britt Nicole,211975,"['ccm', 'christian alternative rock', 'christian christmas', 'christian hip hop', 'christian music', 'christian rock', 'worship']",60,0.371001923
4964,Nids Beats,0,[],0,-0.779091667
4965,The Nields,663,"['ectofolk', 'lilith']",15,0.37068
4966,Night In Gales,1121,[],24,0.34
4967,Night Ranger,143224,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'soft rock']",53,0.403742857
4968,Project Nightfall,172,['tracestep'],38,0.685033333
4969,Maxine Nightingale,3291,[],42,0.7958
4970,Maxine Nightingale,3291,[],42,0.385572727
4971,Nightshade,3215,[],28,0.9858
4972,NighttraiN,32,[],7,0.9352
4973,Nightwish,754851,"['finnish metal', 'gothic metal', 'gothic symphonic metal', 'power metal', 'progressive metal', 'symphonic metal']",67,0.9081
4974,Nik Kershaw,59804,"['dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",54,0.743
4975,Niki Haris,409,[],30,0.7845
4976,Nikka Costa,20093,[],37,0.6065875
4977,Niko Kotoulas,6435,['classify'],53,nan
4978,Harry Nilsson,102665,"['adult standards', 'art rock', 'brill building pop', 'bubblegum pop', 'classic rock', 'folk', 'folk christmas', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",60,0.273666667
4979,Harry Nilsson,102665,"['adult standards', 'art rock', 'brill building pop', 'bubblegum pop', 'classic rock', 'folk', 'folk christmas', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",60,0.996
4980,Lisa Nilsson,37890,"['classic swedish pop', 'swedish folk pop', 'swedish idol pop', 'swedish jazz', 'swedish pop']",53,0.8994
4981,Nina & Mike,758,"['schlager', 'volksmusik']",22,0.91255
4982,Nina Gordon,2637,"['alternative pop', 'candy pop', 'lilith']",25,-0.5756
4983,Nina Hagen,28055,[],41,0.748958333
4984,Nina Simone,996685,"['adult standards', 'christmas', 'jazz blues', 'jazz christmas', 'singer-songwriter', 'soul', 'soul jazz', 'vocal jazz']",71,0.9716
4985,Nine Days,24809,"['neo mellow', 'pop rock', 'post-grunge']",52,-0.099333333
4986,Nine Inch Nails,855702,"['alternative metal', 'alternative rock', 'electronic', 'industrial', 'industrial metal', 'industrial rock', 'modern rock', 'nu metal', 'post-grunge', 'rock']",68,0.079028571
