main_artist,avg_year,avg_rank,avg_comp_score,avg_pos_score,avg_neu_score,avg_neg_score,sp_id,sp_name,followers_count,popularity,genres
the notorious big,1996.0,28.75,0.4888,0.143,0.7475,0.10975,1dIdBZaaHRW2bDTkHNfWln,The Veronicas,48039,48,"['australian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']"
the oak ridge boys,1981.0,31.0,0.4588,0.102,0.778,0.12,2cGwlqi3k18jFpUyTrsR84,The Verve,295223,62,"['alternative rock', 'britpop', 'madchester', 'neo mellow', 'neo-psychedelic', 'permanent wave', 'pop rock', 'rock']"
the ojays,1974.5,50.6666666667,0.988316666667,0.263166666667,0.7075,0.0293333333333,242iqFnwNhlidVBMI9GYKp,The Verve Pipe,632311,69,"['pop rock', 'post-grunge']"
the okaysions,1968.0,45.0,nan,nan,nan,nan,0Ma8KxtvoIDSU5fHtuTS9F,The Vogues,81811,53,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'doo-wop', 'folk rock', 'merseybeat', 'rock-and-roll']"
the originals,1969.5,87.0,0.81525,0.1865,0.741,0.0725,2NhdGz9EDv2FeUw6udu2g1,The Wanted,10668,39,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'viral pop']"
the osmonds,1971.33333333,30.3333333333,-0.260166666667,0.174333333333,0.697333333333,0.128,2t0kaaDtGZtmpczIAMaVTQ,Charles Wright & The Watts 103rd Street Rhythm Band,1309347,69,"['classic funk rock', 'deep funk', 'funk', 'memphis soul', 'soul', 'southern soul']"
the outfield,1986.0,62.0,0.9988,0.371,0.557,0.073,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,7683,48,"['canadian pop', 'pop', 'rap']"
the outsiders,1966.0,42.0,0.8932,0.084,0.916,0.0,2XzHxDFTNywDd5ReMhgxkg,The Whispers,9853755,94,"['chicago soul', 'classic funk rock', 'disco', 'funk', 'jazz funk', 'memphis soul', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'rock steady', 'soul', 'soul christmas', 'urban contemporary']"
the partridge family,1971.0,70.5,0.9579,0.2175,0.7155,0.0665,67ea9eGLXYMsO2eYQRui3w,The Who,157765,53,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter']"
the pipkins,1970.0,86.0,-0.2263,0.019,0.956,0.025,1VePrTOSgCLcaBecBs7i2q,The Winstons,1493886,72,[]
the pointer sisters,1980.66666667,55.3333333333,0.611483333333,0.194333333333,0.721333333333,0.0843333333333,2lxX1ivRYp26soIavdG9bX,The Yardbirds,2279,26,"['album rock', 'art rock', 'blues', 'blues-rock', 'british blues', 'british invasion', 'classic funk rock', 'classic rock', 'electric blues', 'folk rock', 'hard rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'roots rock', 'singer-songwriter', 'symphonic rock']"
the police,1982.2,58.6,-0.5304,0.0514,0.8718,0.0766,5X3TuTi9OIsJXMGxPwTKM2,The Young Rascals,224497,57,"['brill building pop', 'british blues', 'bubblegum pop', 'classic garage rock', 'classic rock', 'folk rock', 'mellow gold', 'merseybeat', 'motown', 'psychedelic rock', 'rock-and-roll']"
the poppy family,1970.0,26.0,0.6889,0.083,0.846,0.071,5I6MzhNEMk27cZsCqGAIYo,The Youngbloods,29166,46,"['country rock', 'folk rock', 'psychedelic rock', 'traditional folk']"
the pretenders,1986.25,63.5,0.23475,0.132,0.783,0.08525,2jgPkn6LuUazBoBk6vvjh5,The Zombies,21379,42,"['art rock', 'brill building pop', 'british blues', 'british invasion', 'bubblegum pop', 'classic rock', 'folk rock', 'merseybeat', 'psychedelic rock', 'rock', 'singer-songwriter']"
the proclaimers,1993.0,27.0,0.8934,0.055,0.921,0.024,6VVc6pMpfUUL6azSKzc46a,Lyri TheDream,202656,61,[]
the pussycat dolls,2005.0,9.0,0.9939,0.31,0.601,0.089,3sgUnR8TF35euWEV07RPyO,Thelma Houston,2,0,"['disco', 'motown', 'post-disco']"
the rascals,1968.0,20.0,0.98315,0.204,0.7655,0.0305,6biWAmrHyiMkX49LkycGqQ,Thin Lizzy,23058,47,"['album rock', 'art rock', 'blues-rock', 'classic funk rock', 'classic rock', 'hard rock', 'metal', 'rock']"
the red jumpsuit apparatus,2007.0,52.0,0.9841,0.161,0.764,0.075,6TcnmlCSxihzWOQJ8k0rNS,Third Eye Blind,337363,64,"['alternative rock', 'modern rock', 'neo mellow', 'pop christmas', 'pop punk', 'pop rock', 'post-grunge', 'punk christmas', 'rock']"
the righteous brothers,1967.0,26.2,0.61218,0.1824,0.7528,0.0646,2Uz58cSxlJgefDaSikxYQ7,Thomas Dolby,457293,68,"['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'steampunk', 'synthpop', 'zolo']"
the rolling stones,1971.84615385,47.0,0.333376923077,0.142230769231,0.780769230769,0.0770769230769,6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,35102,45,"['contemporary country', 'country', 'country road', 'modern country rock']"
the romantics,1984.0,19.0,0.9639,0.069,0.931,0.0,0Bvs8yPjrQSbmVIRqSg1Sp,Thompson Square,1426977,81,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']"
the royal guardsmen,1967.0,84.0,-0.9746,0.057,0.772,0.17,5jVeqi3PNaTOajfvBa4uFn,Thompson Twins,197507,54,"['album rock', 'art rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']"
the sandpipers,1968.0,86.5,0.89805,0.097,0.8955,0.0075,26s8LSolLfCIY88ysQbIuT,Three 6 Mafia,117536,59,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']"
the script,2011.33333333,59.3333333333,0.337666666667,0.173,0.697666666667,0.129333333333,4FAEZeJcsYYBkNq2D3KGTV,Three Dog Night,350827,63,"['album rock', 'art rock', 'brill building pop', 'british blues', 'bubblegum pop', 'classic funk rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock']"
the searchers,1965.0,70.0,0.9527,0.17,0.714,0.116,4OBJLual30L7gRl5UkeRcT,T.I.,178646,59,"['crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']"
the seekers,1966.0,40.0,0.8013,0.1045,0.8355,0.0605,4JqzwqRUOCEHeIVRDWG5Jv,Tierra Cali,2171291,80,"['banda', 'cumbia', 'deep cumbia sonidera', 'duranguense', 'grupera', 'norteno', 'regional mexican']"
the shades of blue,1966.0,85.0,0.9986,0.388,0.588,0.024,3CoW2DhcuWKs93YEjEY5Eq,Tiffany Evans,205388,58,"['deep pop r&b', 'hip pop', 'r&b', 'urban contemporary']"
the smashing pumpkins,1996.0,44.0,-0.9097,0.072,0.786,0.143,1L0y9srZMyh9XUnYGv37IP,'Til Tuesday,83864,52,"['boston rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']"
the sos band,1980.0,37.0,0.9609,0.063,0.923,0.015,6roFdX1y5BYSbp60OTJWMd,Tim McGraw,26742,45,"['contemporary country', 'country', 'country road']"
the soul survivors,1967.0,18.0,0.3634,0.121,0.76,0.119,5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,1927539,76,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']"
the spencer davis group,1967.0,68.0,0.9954,0.229,0.736,0.035,1C0HVpji7xDIdGbnsdUwCt,Timex Social Club,927967,77,[]
the spinners,1975.28571429,61.2857142857,0.594966666667,0.204333333333,0.668666666667,0.127166666667,5gqcLXiJcBVEduXVle7JN1,Timmy T,2083,31,['freestyle']
the stampeders,1971.0,58.0,0.9734,0.209,0.791,0.0,7JLwBH0X2G8tgHceqvOu5B,Timmy Thomas,6718,34,[]
the standells,1966.0,49.0,0.9929,0.292,0.549,0.16,1zuJe6b1roixEKMOtyrEak,Tina Turner,5317,48,"['disco', 'mellow gold', 'new wave pop', 'rock', 'soft rock']"
the staple singers,1974.0,42.5,0.9957,0.1865,0.797,0.0165,0NIIxcxNHmOoyBx03SfTCD,Tinashe,595724,68,"['dance pop', 'hip pop', 'indie r&b', 'metropopolis', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']"
the strangeloves,1965.0,92.0,-0.5465,0.168,0.723,0.108,0Tob4H0FLtEONHU1MjpUEp,Tinie Tempah,893843,77,"['dance pop', 'grime', 'house', 'pop', 'pop rap', 'tropical house']"
the stylistics,1973.25,54.0,0.38675,0.21225,0.70875,0.07875,0TImkz4nPqjegtVSMZnMRq,TLC,490613,72,"['dance pop', 'hip pop', 'new jack swing', 'pop', 'pop christmas', 'r&b', 'soul christmas', 'urban contemporary']"
the supremes,1966.90909091,43.0909090909,0.704972727273,0.218818181818,0.694,0.0871818181818,4j7EVY3kuDwLPfD2jfC7LC,Toad The Wet Sprocket,906510,72,"['alternative rock', 'neo mellow', 'pop rock', 'post-grunge', 'rock']"
the surfaris,1966.0,63.0,0.7351,0.783,0.217,0.0,37Gpwr7xXyEPC2YRDArWnu,Toby Beau,80392,53,[]
the sylvers,1976.66666667,43.0,0.990733333333,0.148,0.836,0.016,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,41,8,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']"
the system,1987.0,57.0,0.9918,0.145,0.836,0.019,0Lpr5wXzWLtDWm1SjNbpPb,Todd Rundgren,807863,69,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'power pop', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'symphonic rock', 'zolo']"
the tbones,1966.0,66.0,nan,nan,nan,nan,5Jj4mqGYiplyowPLKkJLHt,Tom Cochrane,74557,54,"['canadian indie', 'mellow gold']"
the temptations,1968.91666667,47.0833333333,0.45785,0.144583333333,0.779083333333,0.0765,1T0wRBO0CK0vK8ouUMqEl5,Tom Jones,13969,50,"['adult standards', 'british invasion', 'mellow gold']"
the three degrees,1975.0,75.0,-0.802,0.021,0.922,0.057,4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,215887,62,"['album rock', 'classic rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
the time,1987.5,92.0,0.9979,0.223,0.69,0.087,1SvG3y1gYAFOsv9785Xu9T,Tom T. Hall,550232,70,"['country', 'country christmas', 'country gospel', 'country rock', 'cowboy western', 'nashville sound', 'outlaw country', 'texas country', 'traditional country', 'western swing']"
the tony rich project,1996.0,4.0,-0.8763,0.107,0.757,0.136,6V92xGMFMr4619y6ZvEUFR,Tommy Boyce,42929,51,['brill building pop']
the trammps,1978.0,54.0,0.9646,0.114,0.865,0.022,01hRNr3yF5bYnPq4wZ88iI,Tommy James & The Shondells,240,20,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'classic rock', 'folk rock', 'mellow gold', 'merseybeat', 'rock-and-roll', 'soft rock']"
the tremeloes,1967.0,67.0,0.408,0.1675,0.7465,0.086,4TPWj56uIO4N5puju96P0J,Tommy Page,58638,55,[]
the troggs,1967.0,32.0,0.93705,0.146,0.817,0.037,7t4XHvWfj0XtEB8SNFeALw,Tommy Roe,8224,32,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly']"
the tubes,1983.0,58.0,0.5946,0.122,0.784,0.094,1n2LWYgwtGp7EzDapUoniE,Tommy Tutone,15744,41,[]
the turtles,1967.0,67.6666666667,0.826166666667,0.177333333333,0.807333333333,0.0151666666667,5Y8EphH8Vdqu5SLj6K5vjj,Tone-Loc,9399,46,['hip house']
the undisputed truth,1971.0,14.0,0.982,0.244,0.582,0.173,59hMeIYY3k3NoX54rrVGPv,Toni Basil,51127,49,['new wave pop']
the ventures,1969.0,58.0,0.0,0.0,1.0,0.0,3X458ddYA2YcVWuVIGGOYe,Toni Braxton,6153,43,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'quiet storm', 'r&b', 'soul christmas', 'urban contemporary']"
the veronicas,2009.0,69.0,-0.8589,0.052,0.883,0.065,6QvgWa4x3Ij4tvBpFMo11P,Tony Joe White,983014,68,"['acoustic blues', 'blues', 'blues-rock', 'british blues', 'classic rock', 'country blues', 'electric blues', 'jazz blues', 'modern blues', 'piedmont blues', 'roots rock', 'soul blues', 'swamp blues', 'swamp pop', 'texas blues']"
the verve,1998.0,79.0,-0.9973,0.047,0.737,0.216,6PNZ6ZfwWLiUA2BrranFl3,Tony Orlando,27960,49,"['brill building pop', 'bubblegum pop']"
the verve pipe,1997.0,21.0,-0.8061,0.091,0.785,0.124,7vWlb4pM85jCHvV771qZZW,Tony! Toni! Toné!,11849,46,"['classic funk rock', 'dance pop', 'funk', 'hip hop', 'hip pop', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'soul christmas', 'urban contemporary']"
the vogues,1967.0,56.0,0.93575,0.1415,0.8175,0.041,2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,257995,58,"['hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']"
the wanted,2012.0,6.0,0.9954,0.185,0.803,0.012,1urjDGTd4iBze91Z1W1gu7,Total,1170269,86,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']"
the watts 103rd street rhythm band,1969.0,47.0,0.9423,0.158,0.842,0.0,0PFtn5NtBbbUNbU9EAmIWF,Toto,136938,58,"['album rock', 'mellow gold', 'rock', 'soft rock']"
the weeknd,2015.88888889,34.2222222222,-0.531111111111,0.113444444444,0.719333333333,0.167333333333,4NHQUGzhtTLFvgF5SZesLK,Tove Lo,581732,75,"['dance pop', 'metropopolis', 'pop', 'post-teen pop', 'swedish pop', 'swedish synthpop', 'tropical house']"
the whispers,1987.0,73.0,0.8437,0.084,0.861,0.055,0JCxGVxsISZzJHJPUOtceB,Tower Of Power,1358567,80,"['classic funk rock', 'funk', 'jazz funk', 'jazz fusion', 'soul']"
the who,1971.33333333,93.6666666667,0.886166666667,0.129333333333,0.804333333333,0.0666666666667,6cStgiv1qH5z6GYrFsjuGj,Toya,102407,52,['hip pop']
the winstons,1969.0,65.0,0.9948,0.19,0.756,0.054,6oyKBTnBAdVaa5I6Gqiovo,"Choo Choo,TPain & Yung E",1962,55,[]
the yardbirds,1965.33333333,72.0,0.3196,0.143666666667,0.794,0.0626666666667,47qTcvYlqJGAEsCI7BcENC,T'Pau,1126,3,"['dance rock', 'new romantic', 'new wave pop']"
the young rascals,1966.75,35.75,0.082175,0.244,0.61525,0.141,5a6nqHiBS9v3CxYOs7ttET,TQ,35459,46,['urban contemporary']
the youngbloods,1969.0,16.0,0.9833,0.216,0.701,0.084,79FMDwzZQxHgSkIYBl3ODU,Trace Adkins,11429,45,"['contemporary country', 'country', 'country christmas', 'country road', 'country rock', 'modern country rock', 'redneck']"
the zombies,1967.0,56.5,0.0534,0.205,0.626,0.169,6f8l45N3qZB1xSCH1qFCFB,Tracey Ullman,558034,63,['new wave pop']
thedream,2008.5,77.5,nan,nan,nan,nan,2SwRWWKpFqktihz7o2rfYX,Tracie Spencer,5110,35,"['new jack swing', 'urban contemporary']"
thelma houston,1977.0,7.0,0.9922,0.247,0.681,0.072,7oPgCQqMMXEXrNau5vxYZP,Tracy Chapman,30994,34,"['folk', 'folk christmas', 'folk-pop', 'lilith', 'pop christmas', 'pop rock', 'singer-songwriter']"
thin lizzy,1976.0,87.0,-0.281,0.031,0.938,0.031,3FUY2gzHeIiaesXtOAdB7A,Train,570002,71,"['neo mellow', 'pop', 'pop christmas', 'pop rap', 'pop rock', 'post-teen pop']"
third eye blind,1998.4,33.6,0.74292,0.1184,0.8074,0.074,1UdQqCUR7RwB9YYJONwbdM,Trapt,1961337,76,"['alternative metal', 'christian alternative rock', 'nu metal', 'pop rock', 'post-grunge', 'rap metal', 'rap rock']"
thomas dolby,1983.0,23.0,0.9817,0.147,0.812,0.041,7o9Nl7K1Al6NNAHX6jn6iG,Travie McCoy,379273,65,['pop rap']
thomas rhett,2014.5,77.0,0.9945,0.236,0.68,0.084,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,161388,65,"['pop', 'pop rap', 'rap', 'trap music']"
thompson square,2011.0,96.0,0.9973,0.236,0.725,0.039,2M4Yt7oKGoYd0wqU44k4i2,Travis Tritt,2502941,92,"['contemporary country', 'country', 'country christmas', 'country road', 'country rock', 'outlaw country', 'traditional country']"
thompson twins,1985.0,67.6666666667,0.992366666667,0.209,0.747,0.044,2iojnBLj0qIMiKPvVhLnsH,Trey Songz,315260,64,"['dance pop', 'hip pop', 'indie r&b', 'pop', 'pop christmas', 'pop rap', 'r&b', 'southern hip hop', 'trap music', 'urban contemporary']"
three 6 mafia,2007.0,81.0,-0.16625,0.0625,0.8805,0.0565,12FHARd9fY0Tu0ila4Ua25,Trick Daddy,2805987,81,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']"
three dog night,1971.22222222,37.1111111111,0.3232,0.188555555556,0.673777777778,0.137555555556,3jahzTuztFVegfKXChatkY,Trillville,263147,61,"['crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'southern hip hop', 'trap music']"
ti,2007.81818182,51.8181818182,-0.19322,0.1009,0.7931,0.1064,0HCeK90YUyjWi0utTPYXw1,Truth Hurts,73190,45,"['hip pop', 'r&b', 'urban contemporary']"
tierra,1981.0,53.0,0.9789,0.319,0.524,0.157,6AAoy6NjZ4FYzjl0FlbeFZ,Mark Twayne,11781,39,[]
tiffany,1988.0,34.6666666667,0.1529,0.133666666667,0.755333333333,0.110666666667,6zDBeei6hHRiZdAJ6zoTCo,Tweet,19,1,"['deep indie r&b', 'hip pop', 'indie r&b', 'neo soul', 'r&b', 'urban contemporary']"
til tuesday,1985.0,68.0,0.7495,0.064,0.878,0.058,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,173362,53,['pop punk']
tim mcgraw,2002.1,78.7,0.78492,0.1896,0.7593,0.051,6vbY3hOaCAhC7VjucswgdS,Twista,7091585,84,"['crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'trap music']"
timbaland,2006.75,48.375,0.686875,0.139,0.79625,0.0645,5LHRHt1k9lMyONurDHEdrp,Tyga,331503,67,"['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']"
timex social club,1986.0,77.0,-0.1933,0.143,0.703,0.155,5huMtuPNUReK11RrCYwP0p,Tyler Collins,2771530,80,[]
timmy t,1991.0,5.0,0.9694,0.131,0.814,0.055,08p7B5OtcUuVblvkQIlBhJ,Tyrese,186,5,"['dance pop', 'deep pop r&b', 'dirty south rap', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']"
timmy thomas,1973.0,75.0,-0.9896,0.08,0.682,0.238,76agLI5oSCFbmZnBqKcBJd,Tyrone Davis,720937,59,"['chicago soul', 'funk', 'memphis soul', 'motown', 'quiet storm', 'soul', 'soul blues', 'southern soul', 'southern soul blues']"
tina turner,1986.33333333,54.0,0.3552,0.174666666667,0.752666666667,0.0728333333333,51Blml2LZPmy7TTiAg47vQ,U2,47873,43,"['irish rock', 'permanent wave', 'rock']"
tinashe,2014.0,65.0,0.9982,0.212,0.701,0.087,69MEO1AADKg1IZrq2XLzo5,UB40,2559520,80,['reggae fusion']
tinie tempah,2011.0,63.0,0.882,0.095,0.842,0.063,3XsgWn63EnA4wYZBjVyxjf,Ugly Kid Joe,797975,70,"['funk metal', 'glam metal', 'hard rock', 'post-grunge', 'rock']"
tlc,1994.8,29.1,0.60652,0.1688,0.7534,0.078,2DnqqkzzDKm3vAoyHtn8So,Uncle Kracker,58388,53,"['contemporary country', 'country', 'country road', 'pop rock']"
toad the wet sprocket,1992.0,53.0,0.7377,0.083,0.891,0.026,6hs28hHY3L7zsfC44xszAj,Uncle Sam,134442,63,[]
toby beau,1978.0,53.0,0.8462,0.057,0.924,0.019,0PGtMx1bsqoCHCy3MB3gXA,Unk,4596,32,"['crunk', 'dirty south rap', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']"
toby keith,2003.85714286,85.4285714286,0.390357142857,0.151571428571,0.76,0.0884285714286,4LtIfuFeAamus9OOItuWDD,Us3,56559,49,['acid jazz']
todd rundgren,1973.0,85.0,0.3456,0.0695,0.874,0.0565,7sF6m3PpW6G6m6J2gzzmzM,U.S.A. For Africa,25746,46,[]
tom cochrane,1992.0,18.0,0.9324,0.103,0.879,0.018,23zg3TcAtWQy7J6upgbUnj,Usher,4466,46,"['dance pop', 'hip hop', 'pop', 'pop christmas', 'pop rap', 'r&b', 'rap', 'urban contemporary']"
tom jones,1968.0,59.25,0.4703375,0.183625,0.72725,0.089,2cnMpRsOVqtPMfq7YiFE6K,Van Halen,5475421,82,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'metal', 'rock']"
tom petty,1987.0,77.1666666667,0.530616666667,0.209833333333,0.703,0.0873333333333,0bShb58TO0fM5jOjXhB1WT,Van McCoy,1512390,73,['disco']
tom t hall,1974.0,83.0,0.9942,0.409,0.528,0.063,44NX2ffIYHr6D4n7RaZF7A,Van Morrison,14316,44,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'soul']"
tommy boyce,1968.0,72.0,nan,nan,nan,nan,10exVja0key0uqUkk6LJRT,Vance Joy,670560,75,"['indie folk', 'pop']"
tommy james,1968.14285714,30.8571428571,0.892414285714,0.261285714286,0.722,0.0165714285714,5ILrArfIV0tMURcHJN8Q07,Vanessa Carlton,1088447,82,"['dance pop', 'folk-pop', 'lilith', 'neo mellow', 'piano rock', 'pop christmas', 'pop rock']"
tommy page,1990.0,39.0,0.9963,0.203,0.772,0.025,75L9s8KVrhCNtBUkZFnDFW,Vanessa Williams,187723,68,"['adult standards', 'new wave pop', 'pop christmas', 'quiet storm', 'r&b', 'soft rock', 'soul christmas', 'urban contemporary']"
tommy roe,1967.0,31.0,0.633833333333,0.203333333333,0.710666666667,0.086,4P70aqttdpJ9vuYFDmf7f6,Vangelis,88548,54,"['new age', 'soundtrack']"
tommy tutone,1982.0,16.0,nan,nan,nan,nan,0vIMq3W8V63uR4Ymgm2pF1,Vanilla Fudge,187966,61,"['blues-rock', 'british blues', 'classic garage rock', 'classic rock', 'freakbeat', 'psychedelic rock', 'symphonic rock']"
tone loc,1989.0,49.0,0.98555,0.1165,0.856,0.028,7GXXMm3DB1VswVcuGyInUd,Vanilla Ice,25412,38,['hip house']
toni basil,1983.0,36.0,0.9984,0.207,0.744,0.049,0Wt8hmgHtXUgwsLg5NpMZv,Vanity Fare,125202,60,"['bubblegum pop', 'merseybeat']"
toni braxton,1996.0,36.7777777778,0.00543333333333,0.142333333333,0.7325,0.125,4vNhOl5osBeaXUSu0dnuzq,"Various ""Lyricist Lounge"" Artists",1872,28,[]
tony joe white,1969.0,77.0,-0.9524,0.043,0.85,0.107,6Hizgjo92FnMp8wGaRUNTn,Vertical Horizon,84,7,"['neo mellow', 'pop christmas', 'pop rock', 'post-grunge']"
tony orlando,1973.0,15.75,0.5944,0.132333333333,0.826,0.0413333333333,26LmRGHptm85F27BZwOSt7,Vic Dana,117703,57,[]
tony toni tone,1993.0,66.0,0.98855,0.154,0.808,0.038,3PNGsgUFOuNvwagyBCo2Rg,Vicki Lawrence,344,20,[]
tory lanez,2016.0,72.0,0.9905,0.194,0.771,0.0345,25pwh5JrKHzLv2FTPSvoqa,Vicki Sue Robinson,574,26,['disco']
total,1996.6,66.8,0.608,0.1648,0.7666,0.0684,3tM3DTmG7ahfACzwqtazLD,Vikki Carr,2382,40,[]
toto,1982.6,50.0,0.44028,0.1178,0.8218,0.0606,0dCKce6tJJdHvlWnDMwzPW,Village People,8931,46,['disco']
tove lo,2014.66666667,48.6666666667,-0.2502,0.113333333333,0.764,0.123333333333,7xojBGlLd0SGscMIL31gdV,Voices of Theory,93726,60,['new jack swing']
tower of power,1973.0,76.0,-0.9928,0.11,0.618,0.271,7Ms7NbAd3ltqXbU11HiRMH,Wadsworth Mansion,4191,35,[]
toya,2001.5,80.0,-0.977,0.023,0.913,0.064,6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,71,9,"['crunk', 'dirty south rap', 'dwn trap', 'gangster rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']"
tpain,2007.28571429,57.7142857143,nan,nan,nan,nan,67nwj3Y5sZQLl72VNUHEYE,Wale,1055514,73,"['dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']"
tpau,1987.0,33.0,0.9931,0.159,0.805,0.036,6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON,1267070,77,"['indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'pop', 'pop rock']"
tq,1998.0,100.0,-0.9854,0.103,0.778,0.119,3jaS8HCylkZ3YKhn5t20DU,Walter Egan,860779,75,[]
trace adkins,2008.0,93.0,0.9664,0.141,0.772,0.087,73JBR5s2PVvUjGu6tIqjqx,Walter Murphy,2651,36,['disco']
tracey ullman,1984.0,71.0,-0.983,0.086,0.74,0.174,6Zh3xrWlA0SA9Fsfj9AVwm,Wang Chung,4017,36,"['dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']"
tracie spencer,1991.0,45.0,0.9878,0.121,0.816,0.063,6VDdCwrBM4qQaGxoAyxyJC,Cold War Kids,55248,52,"['alternative rock', 'garage rock', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'piano rock', 'stomp and holler']"
tracy chapman,1992.0,41.0,0.9751,0.115,0.836,0.0485,7HLvzuM9p11k9lUQfSM4Rq,Warrant,400308,69,"['album rock', 'glam metal', 'hard rock', 'heavy christmas', 'rock']"
train,2006.33333333,37.0,0.6556,0.139,0.778166666667,0.0825,2B4ZHz4QDWJTXPFPgO5peE,Warren G,272134,60,"['dirty south rap', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'west coast rap']"
trapt,2003.0,49.0,-0.8256,0.067,0.85,0.083,2VkASgJ3IjpMHG5aYXx4t2,Wayne Fontana & The Mindbenders,483156,66,"['british invasion', 'bubblegum pop', 'merseybeat', 'rock-and-roll']"
travie mccoy,2010.0,23.0,0.984,0.145,0.789,0.066,5NX29TmuYrENlpvz6IgYMJ,Wayne Newton,4175,31,"['adult standards', 'christmas', 'easy listening', 'lounge', 'vocal jazz']"
travis scott,2016.5,71.5,0.02535,0.123,0.806,0.071,3kc5AFnL1TQQdNaMdSW2UO,Wayne Wonder,9907,44,"['dancehall', 'lovers rock', 'reggae fusion', 'roots reggae', 'soca']"
travis tritt,2001.0,88.0,0.998,0.274,0.661,0.065,1XICntAIOLc3OPozkykv39,We Five,45273,53,"['bubblegum pop', 'folk rock']"
